depth;date;year;temp
20;16.07.1958;1958;7.7
25;16.07.1958;1958;6.2
30;16.07.1958;1958;5.7
0;15.08.1958;1958;22.1
2.5;15.08.1958;1958;21.5
5;15.08.1958;1958;18.3
7.5;15.08.1958;1958;14.2
10;15.08.1958;1958;10.3
12.5;15.08.1958;1958;8.4
15;15.08.1958;1958;7.8
17.5;15.08.1958;1958;6.9
20;15.08.1958;1958;6.8
25;15.08.1958;1958;6.7
30;15.08.1958;1958;6.2
0;23.09.1958;1958;18.4
2.5;23.09.1958;1958;18.4
5;23.09.1958;1958;18.4
7.5;23.09.1958;1958;17.6
10;23.09.1958;1958;10
12.5;23.09.1958;1958;8.1
15;23.09.1958;1958;7.9
17.5;23.09.1958;1958;7.3
20;23.09.1958;1958;6.5
25;23.09.1958;1958;6.2
30;23.09.1958;1958;6
0;28.10.1958;1958;10.7
2.5;28.10.1958;1958;10.7
5;28.10.1958;1958;10.7
7.5;28.10.1958;1958;10.7
10;28.10.1958;1958;10.6
12.5;28.10.1958;1958;8.8
15;28.10.1958;1958;7.4
17.5;28.10.1958;1958;6.8
20;28.10.1958;1958;6.5
25;28.10.1958;1958;6.3
30;28.10.1958;1958;5.8
0;15.12.1958;1958;5.3
2.5;15.12.1958;1958;5.3
5;15.12.1958;1958;5.2
7.5;15.12.1958;1958;5.2
10;15.12.1958;1958;5.2
12.5;15.12.1958;1958;5.2
15;15.12.1958;1958;5.3
17.5;15.12.1958;1958;5.3
20;15.12.1958;1958;5.3
25;15.12.1958;1958;5.3
30;15.12.1958;1958;5.3
0;13.01.1959;1959;3.4
2.5;13.01.1959;1959;3.4
5;13.01.1959;1959;3.4
7.5;13.01.1959;1959;3.4
10;13.01.1959;1959;3.4
12.5;13.01.1959;1959;3.4
15;13.01.1959;1959;3.3
17.5;13.01.1959;1959;3.3
20;13.01.1959;1959;3.3
25;13.01.1959;1959;3.4
30;13.01.1959;1959;3.4
0;24.03.1959;1959;9
2.5;24.03.1959;1959;8.5
5;24.03.1959;1959;6
7.5;24.03.1959;1959;5.5
10;24.03.1959;1959;5.2
12.5;24.03.1959;1959;5.4
15;24.03.1959;1959;5.2
17.5;24.03.1959;1959;5
20;24.03.1959;1959;5
25;24.03.1959;1959;4.6
30;24.03.1959;1959;4.5
0;28.04.1959;1959;12.5
2.5;28.04.1959;1959;12
5;28.04.1959;1959;10
7.5;28.04.1959;1959;7.6
10;28.04.1959;1959;7
12.5;28.04.1959;1959;6.6
15;28.04.1959;1959;6.3
17.5;28.04.1959;1959;6.2
20;28.04.1959;1959;5.8
25;28.04.1959;1959;5.4
30;28.04.1959;1959;4.9
0;21.05.1959;1959;20.3
2.5;21.05.1959;1959;18.2
5;21.05.1959;1959;12.1
7.5;21.05.1959;1959;9.5
10;21.05.1959;1959;8
12.5;21.05.1959;1959;6.9
15;21.05.1959;1959;6.2
17.5;21.05.1959;1959;5.6
20;21.05.1959;1959;5.4
25;21.05.1959;1959;5.6
30;21.05.1959;1959;5.3
0;16.06.1959;1959;19.9
2.5;16.06.1959;1959;19.7
5;16.06.1959;1959;16.7
7.5;16.06.1959;1959;10.3
10;16.06.1959;1959;8.2
12.5;16.06.1959;1959;7
15;16.06.1959;1959;6.6
17.5;16.06.1959;1959;6.3
20;16.06.1959;1959;6
25;16.06.1959;1959;5.8
30;16.06.1959;1959;5.4
0;14.07.1959;1959;24.6
2.5;14.07.1959;1959;22.3
5;14.07.1959;1959;17.8
7.5;14.07.1959;1959;12.3
10;14.07.1959;1959;10.4
12.5;14.07.1959;1959;8.5
15;14.07.1959;1959;7.1
17.5;14.07.1959;1959;6.9
20;14.07.1959;1959;6
25;14.07.1959;1959;5.8
30;14.07.1959;1959;5.4
0;12.08.1959;1959;22
2.5;12.08.1959;1959;21.3
5;12.08.1959;1959;20.4
7.5;12.08.1959;1959;12.4
10;12.08.1959;1959;9.3
12.5;12.08.1959;1959;8.2
15;12.08.1959;1959;6.9
17.5;12.08.1959;1959;6.9
20;12.08.1959;1959;6.1
25;12.08.1959;1959;6.2
30;12.08.1959;1959;5.8
0;10.09.1959;1959;21.2
2.5;10.09.1959;1959;19.6
5;10.09.1959;1959;18.6
7.5;10.09.1959;1959;12.3
10;10.09.1959;1959;9.2
12.5;10.09.1959;1959;7.9
15;10.09.1959;1959;6.9
17.5;10.09.1959;1959;6.2
20;10.09.1959;1959;6.2
25;10.09.1959;1959;5.7
30;10.09.1959;1959;5.4
0;20.10.1959;1959;13.8
2.5;20.10.1959;1959;13.8
5;20.10.1959;1959;13.8
7.5;20.10.1959;1959;13.7
10;20.10.1959;1959;8.8
12.5;20.10.1959;1959;7
15;20.10.1959;1959;6.6
17.5;20.10.1959;1959;6.1
20;20.10.1959;1959;5.9
25;20.10.1959;1959;5.7
30;20.10.1959;1959;5.4
0;18.11.1959;1959;7.9
2.5;18.11.1959;1959;7.9
5;18.11.1959;1959;7.9
7.5;18.11.1959;1959;7.9
10;18.11.1959;1959;7.8
12.5;18.11.1959;1959;6.6
15;18.11.1959;1959;6.6
17.5;18.11.1959;1959;6.2
20;18.11.1959;1959;5.9
25;18.11.1959;1959;5.55
30;18.11.1959;1959;5.4
0;15.12.1959;1959;5.2
2.5;15.12.1959;1959;5.3
5;15.12.1959;1959;5.5
7.5;15.12.1959;1959;5.4
10;15.12.1959;1959;5.3
12.5;15.12.1959;1959;5.3
15;15.12.1959;1959;5.3
17.5;15.12.1959;1959;5.3
20;15.12.1959;1959;6.05
25;15.12.1959;1959;5.7
30;15.12.1959;1959;5.4
0;19.01.1960;1960;2
2.5;19.01.1960;1960;2.4
5;19.01.1960;1960;2.7
7.5;19.01.1960;1960;2.8
10;19.01.1960;1960;3
12.5;19.01.1960;1960;3
15;19.01.1960;1960;3.1
17.5;19.01.1960;1960;3.6
20;19.01.1960;1960;3.8
25;19.01.1960;1960;4.4
30;19.01.1960;1960;5.2
0;10.02.1960;1960;2.6
2.5;10.02.1960;1960;2.6
5;10.02.1960;1960;2.6
7.5;10.02.1960;1960;2.6
10;10.02.1960;1960;2.6
12.5;10.02.1960;1960;2.7
15;10.02.1960;1960;2.8
17.5;10.02.1960;1960;3.1
20;10.02.1960;1960;3.5
25;10.02.1960;1960;3.7
30;10.02.1960;1960;4.1
0;08.03.1960;1960;3.5
2.5;08.03.1960;1960;3.55
5;08.03.1960;1960;3.6
7.5;08.03.1960;1960;3.65
10;08.03.1960;1960;3.7
12.5;08.03.1960;1960;3.75
15;08.03.1960;1960;3.8
17.5;08.03.1960;1960;3.8
20;08.03.1960;1960;3.8
25;08.03.1960;1960;3.8
30;08.03.1960;1960;3.8
0;07.04.1960;1960;9.3
2.5;07.04.1960;1960;8.9
5;07.04.1960;1960;7.1
7.5;07.04.1960;1960;5.8
10;07.04.1960;1960;5.2
12.5;07.04.1960;1960;5.2
15;07.04.1960;1960;4.9
17.5;07.04.1960;1960;4.7
20;07.04.1960;1960;4.7
25;07.04.1960;1960;4.6
30;07.04.1960;1960;4.6
0;05.05.1960;1960;12
2.5;05.05.1960;1960;11.8
5;05.05.1960;1960;9.5
7.5;05.05.1960;1960;7.8
10;05.05.1960;1960;7.3
12.5;05.05.1960;1960;6.6
15;05.05.1960;1960;6.3
17.5;05.05.1960;1960;5.8
20;05.05.1960;1960;5.3
25;05.05.1960;1960;4.8
30;05.05.1960;1960;4.8
0;01.06.1960;1960;18.7
2.5;01.06.1960;1960;17.8
5;01.06.1960;1960;14.2
7.5;01.06.1960;1960;9.8
10;01.06.1960;1960;8
12.5;01.06.1960;1960;6.8
15;01.06.1960;1960;5.6
17.5;01.06.1960;1960;5.4
20;01.06.1960;1960;5.2
25;01.06.1960;1960;4.8
30;01.06.1960;1960;4.7
0;04.07.1960;1960;20.1
2.5;04.07.1960;1960;19.6
5;04.07.1960;1960;18
7.5;04.07.1960;1960;11.9
10;04.07.1960;1960;8
12.5;04.07.1960;1960;6.2
15;04.07.1960;1960;5.8
17.5;04.07.1960;1960;5.8
20;04.07.1960;1960;5.8
25;04.07.1960;1960;5.6
30;04.07.1960;1960;5.6
0;03.08.1960;1960;21
2.5;03.08.1960;1960;19.9
5;03.08.1960;1960;18.2
7.5;03.08.1960;1960;14.4
10;03.08.1960;1960;9.5
12.5;03.08.1960;1960;7.2
15;03.08.1960;1960;7.1
17.5;03.08.1960;1960;6.2
20;03.08.1960;1960;6.2
25;03.08.1960;1960;5.8
30;03.08.1960;1960;5.8
0;14.09.1960;1960;19.5
2.5;14.09.1960;1960;18
5;14.09.1960;1960;16.6
7.5;14.09.1960;1960;15.2
10;14.09.1960;1960;10.3
12.5;14.09.1960;1960;8.1
15;14.09.1960;1960;7
17.5;14.09.1960;1960;6.5
20;14.09.1960;1960;6.2
25;14.09.1960;1960;5.5
30;14.09.1960;1960;5.2
0;18.10.1960;1960;11.3
2.5;18.10.1960;1960;11.2
5;18.10.1960;1960;11.1
7.5;18.10.1960;1960;10.7
10;18.10.1960;1960;11
12.5;18.10.1960;1960;7.8
15;18.10.1960;1960;6.7
17.5;18.10.1960;1960;6.2
20;18.10.1960;1960;5.8
25;18.10.1960;1960;5.6
30;18.10.1960;1960;5.3
0;22.11.1960;1960;7.8
2.5;22.11.1960;1960;7.8
5;22.11.1960;1960;7.9
7.5;22.11.1960;1960;7.9
10;22.11.1960;1960;8
12.5;22.11.1960;1960;8
15;22.11.1960;1960;6.2
17.5;22.11.1960;1960;6
20;22.11.1960;1960;5.8
25;22.11.1960;1960;5.4
30;22.11.1960;1960;5.3
0;20.12.1960;1960;5.2
2.5;20.12.1960;1960;5.2
5;20.12.1960;1960;5.2
7.5;20.12.1960;1960;5.2
10;20.12.1960;1960;5.2
12.5;20.12.1960;1960;5.2
15;20.12.1960;1960;5.3
17.5;20.12.1960;1960;5.3
20;20.12.1960;1960;5.3
25;20.12.1960;1960;5.3
30;20.12.1960;1960;5.3
0;24.01.1961;1961;2.5
2.5;24.01.1961;1961;2.8
5;24.01.1961;1961;3.1
7.5;24.01.1961;1961;3.1
10;24.01.1961;1961;3.1
12.5;24.01.1961;1961;3.1
15;24.01.1961;1961;3.1
17.5;24.01.1961;1961;3.2
20;24.01.1961;1961;3.3
25;24.01.1961;1961;3.4
30;24.01.1961;1961;3.4
0;24.02.1961;1961;3.8
2.5;24.02.1961;1961;3.8
5;24.02.1961;1961;3.8
7.5;24.02.1961;1961;3.8
10;24.02.1961;1961;3.8
12.5;24.02.1961;1961;3.8
15;24.02.1961;1961;3.85
17.5;24.02.1961;1961;3.8
20;24.02.1961;1961;3.8
25;24.02.1961;1961;3.8
30;24.02.1961;1961;3.9
0;24.03.1961;1961;6.2
2.5;24.03.1961;1961;6.2
5;24.03.1961;1961;6.1
7.5;24.03.1961;1961;6
10;24.03.1961;1961;5.9
12.5;24.03.1961;1961;5.7
15;24.03.1961;1961;5.6
17.5;24.03.1961;1961;5.7
20;24.03.1961;1961;5.9
25;24.03.1961;1961;5
30;24.03.1961;1961;4.7
0;26.04.1961;1961;13.4
2.5;26.04.1961;1961;13.3
5;26.04.1961;1961;11.1
7.5;26.04.1961;1961;7.7
10;26.04.1961;1961;7.1
12.5;26.04.1961;1961;6.6
15;26.04.1961;1961;6.6
17.5;26.04.1961;1961;6.4
20;26.04.1961;1961;5.7
25;26.04.1961;1961;5.7
30;26.04.1961;1961;5.7
0;14.06.1961;1961;19
2.5;14.06.1961;1961;16
5;14.06.1961;1961;15.7
7.5;14.06.1961;1961;12.7
10;14.06.1961;1961;11.2
12.5;14.06.1961;1961;8.9
15;14.06.1961;1961;8.3
17.5;14.06.1961;1961;8.3
20;14.06.1961;1961;7.3
25;14.06.1961;1961;7.1
30;14.06.1961;1961;6.7
0;11.07.1961;1961;23.7
2.5;11.07.1961;1961;20.8
5;11.07.1961;1961;15.9
7.5;11.07.1961;1961;12
10;11.07.1961;1961;9.3
12.5;11.07.1961;1961;8
15;11.07.1961;1961;7.7
17.5;11.07.1961;1961;7.5
20;11.07.1961;1961;7.5
25;11.07.1961;1961;7.3
30;11.07.1961;1961;6.3
0;15.08.1961;1961;20.5
2.5;15.08.1961;1961;20.5
5;15.08.1961;1961;19.2
7.5;15.08.1961;1961;14.2
10;15.08.1961;1961;10.9
12.5;15.08.1961;1961;9.2
15;15.08.1961;1961;8.8
17.5;15.08.1961;1961;7.9
20;15.08.1961;1961;8
25;15.08.1961;1961;7.1
30;15.08.1961;1961;6.7
0;21.09.1961;1961;21
2.5;21.09.1961;1961;20.8
5;21.09.1961;1961;18.6
7.5;21.09.1961;1961;15.8
10;21.09.1961;1961;11.2
12.5;21.09.1961;1961;8.8
15;21.09.1961;1961;8.4
17.5;21.09.1961;1961;8.1
20;21.09.1961;1961;7.5
25;21.09.1961;1961;7.1
30;21.09.1961;1961;6.4
0;24.10.1961;1961;14.6
2.5;24.10.1961;1961;13.8
5;24.10.1961;1961;13.8
7.5;24.10.1961;1961;13.7
10;24.10.1961;1961;10.7
12.5;24.10.1961;1961;8.8
15;24.10.1961;1961;7.9
17.5;24.10.1961;1961;7.6
20;24.10.1961;1961;7.3
25;24.10.1961;1961;6.8
30;24.10.1961;1961;6.3
0;29.11.1961;1961;8.1
2.5;29.11.1961;1961;8.2
5;29.11.1961;1961;8.2
7.5;29.11.1961;1961;8.2
10;29.11.1961;1961;8.2
12.5;29.11.1961;1961;8.2
15;29.11.1961;1961;8.2
17.5;29.11.1961;1961;8.1
20;29.11.1961;1961;7.6
25;29.11.1961;1961;6.9
30;29.11.1961;1961;6.6
0;27.12.1961;1961;5.2
2.5;27.12.1961;1961;5.2
5;27.12.1961;1961;5.2
7.5;27.12.1961;1961;5.2
10;27.12.1961;1961;5.2
12.5;27.12.1961;1961;5.2
15;27.12.1961;1961;5.2
17.5;27.12.1961;1961;5.2
20;27.12.1961;1961;5.1
25;27.12.1961;1961;5
30;27.12.1961;1961;4.8
0;17.01.1962;1962;3.8
2.5;17.01.1962;1962;3.8
5;17.01.1962;1962;3.8
7.5;17.01.1962;1962;3.8
10;17.01.1962;1962;3.9
12.5;17.01.1962;1962;3.9
15;17.01.1962;1962;3.9
17.5;17.01.1962;1962;3.9
20;17.01.1962;1962;3.9
25;17.01.1962;1962;4
30;17.01.1962;1962;4
0;16.02.1962;1962;2.9
2.5;16.02.1962;1962;2.9
5;16.02.1962;1962;3
7.5;16.02.1962;1962;3
10;16.02.1962;1962;3
12.5;16.02.1962;1962;2.8
15;16.02.1962;1962;2.7
17.5;16.02.1962;1962;2.7
20;16.02.1962;1962;2.7
25;16.02.1962;1962;3
30;16.02.1962;1962;3
0;07.03.1962;1962;2.4
2.5;07.03.1962;1962;2.5
5;07.03.1962;1962;2.5
7.5;07.03.1962;1962;2.5
10;07.03.1962;1962;2.6
12.5;07.03.1962;1962;2.6
15;07.03.1962;1962;2.6
17.5;07.03.1962;1962;2.7
20;07.03.1962;1962;2.7
25;07.03.1962;1962;2.7
30;07.03.1962;1962;2.7
0;17.04.1962;1962;6.7
2.5;17.04.1962;1962;6.2
5;17.04.1962;1962;6.1
7.5;17.04.1962;1962;5.6
10;17.04.1962;1962;5.3
12.5;17.04.1962;1962;5.2
15;17.04.1962;1962;5.2
17.5;17.04.1962;1962;5.1
20;17.04.1962;1962;5
25;17.04.1962;1962;5
30;17.04.1962;1962;4.9
0;24.05.1962;1962;13.6
2.5;24.05.1962;1962;13
5;24.05.1962;1962;12.9
7.5;24.05.1962;1962;9.4
10;24.05.1962;1962;7.1
12.5;24.05.1962;1962;6.6
15;24.05.1962;1962;6.1
17.5;24.05.1962;1962;5.8
20;24.05.1962;1962;5.5
25;24.05.1962;1962;5.5
30;24.05.1962;1962;5.5
0;20.06.1962;1962;22
2.5;20.06.1962;1962;20.6
5;20.06.1962;1962;14.9
7.5;20.06.1962;1962;12
10;20.06.1962;1962;8.2
12.5;20.06.1962;1962;8
15;20.06.1962;1962;6.9
17.5;20.06.1962;1962;6.7
20;20.06.1962;1962;6.3
25;20.06.1962;1962;6
30;20.06.1962;1962;5.7
0;25.07.1962;1962;22.7
2.5;25.07.1962;1962;21.7
5;25.07.1962;1962;17.6
7.5;25.07.1962;1962;11.6
10;25.07.1962;1962;8.4
12.5;25.07.1962;1962;7.5
15;25.07.1962;1962;6.7
17.5;25.07.1962;1962;6.7
20;25.07.1962;1962;6.4
25;25.07.1962;1962;6.3
30;25.07.1962;1962;6.2
0;29.08.1962;1962;24
2.5;29.08.1962;1962;21.4
5;29.08.1962;1962;20.3
7.5;29.08.1962;1962;12.4
10;29.08.1962;1962;9.2
12.5;29.08.1962;1962;8.1
15;29.08.1962;1962;7
17.5;29.08.1962;1962;6.7
20;29.08.1962;1962;6.3
25;29.08.1962;1962;6.2
30;29.08.1962;1962;6.1
0;25.09.1962;1962;16.9
2.5;25.09.1962;1962;16.3
5;25.09.1962;1962;16
7.5;25.09.1962;1962;14.9
10;25.09.1962;1962;9.1
12.5;25.09.1962;1962;8.7
15;25.09.1962;1962;6.9
17.5;25.09.1962;1962;7.4
20;25.09.1962;1962;6.8
25;25.09.1962;1962;6.6
30;25.09.1962;1962;6.2
0;24.10.1962;1962;12.9
2.5;24.10.1962;1962;12.8
5;24.10.1962;1962;12.7
7.5;24.10.1962;1962;12.6
10;24.10.1962;1962;9.3
12.5;24.10.1962;1962;7.4
15;24.10.1962;1962;6.8
17.5;24.10.1962;1962;6.2
20;24.10.1962;1962;6.2
25;24.10.1962;1962;5.9
30;24.10.1962;1962;5.7
0;26.11.1962;1962;6.5
2.5;26.11.1962;1962;6.5
5;26.11.1962;1962;6.5
7.5;26.11.1962;1962;6.5
10;26.11.1962;1962;6.6
12.5;26.11.1962;1962;6.6
15;26.11.1962;1962;6.5
17.5;26.11.1962;1962;6.2
20;26.11.1962;1962;5.9
25;26.11.1962;1962;5.8
30;26.11.1962;1962;5.7
0;14.12.1962;1962;4.2
2.5;14.12.1962;1962;4.2
5;14.12.1962;1962;4.2
7.5;14.12.1962;1962;4.2
10;14.12.1962;1962;4.2
12.5;14.12.1962;1962;4.3
15;14.12.1962;1962;4.4
17.5;14.12.1962;1962;4.7
20;14.12.1962;1962;4.9
25;14.12.1962;1962;5.4
30;14.12.1962;1962;5.5
0;23.01.1963;1963;1.5
2.5;23.01.1963;1963;1.7
5;23.01.1963;1963;2
7.5;23.01.1963;1963;2.1
10;23.01.1963;1963;2.2
12.5;23.01.1963;1963;2.3
15;23.01.1963;1963;2.5
17.5;23.01.1963;1963;2.7
20;23.01.1963;1963;2.9
25;23.01.1963;1963;2.9
30;23.01.1963;1963;2.9
0;12.02.1963;1963;0.5
2.5;12.02.1963;1963;1.7
5;12.02.1963;1963;1.9
7.5;12.02.1963;1963;2
10;12.02.1963;1963;2.1
12.5;12.02.1963;1963;2.3
15;12.02.1963;1963;2.5
17.5;12.02.1963;1963;2.7
20;12.02.1963;1963;2.8
25;12.02.1963;1963;3
30;12.02.1963;1963;3
0;09.04.1963;1963;4.5
2.5;09.04.1963;1963;4.4
5;09.04.1963;1963;4.1
7.5;09.04.1963;1963;4
10;09.04.1963;1963;4
12.5;09.04.1963;1963;3.9
15;09.04.1963;1963;3.8
17.5;09.04.1963;1963;3.7
20;09.04.1963;1963;3.5
25;09.04.1963;1963;3.4
30;09.04.1963;1963;3.4
0;07.05.1963;1963;17.7
2.5;07.05.1963;1963;11.5
5;07.05.1963;1963;8.6
7.5;07.05.1963;1963;6.5
10;07.05.1963;1963;5.1
12.5;07.05.1963;1963;4.6
15;07.05.1963;1963;4.6
17.5;07.05.1963;1963;4.3
20;07.05.1963;1963;4.4
25;07.05.1963;1963;4.2
30;07.05.1963;1963;4.2
0;11.06.1963;1963;18.3
2.5;11.06.1963;1963;18.1
5;11.06.1963;1963;13.7
7.5;11.06.1963;1963;9.8
10;11.06.1963;1963;8.2
12.5;11.06.1963;1963;7.8
15;11.06.1963;1963;6.9
17.5;11.06.1963;1963;6.1
20;11.06.1963;1963;5.4
25;11.06.1963;1963;5
30;11.06.1963;1963;4.8
0;05.07.1963;1963;22.6
2.5;05.07.1963;1963;20.8
5;05.07.1963;1963;18.5
7.5;05.07.1963;1963;11.2
10;05.07.1963;1963;8.1
12.5;05.07.1963;1963;7.1
15;05.07.1963;1963;5.8
17.5;05.07.1963;1963;5.3
20;05.07.1963;1963;5.3
25;05.07.1963;1963;4.9
30;05.07.1963;1963;4.9
0;07.08.1963;1963;25.4
2.5;07.08.1963;1963;23.6
5;07.08.1963;1963;18.5
7.5;07.08.1963;1963;11.3
10;07.08.1963;1963;9
12.5;07.08.1963;1963;6.3
15;07.08.1963;1963;6.1
17.5;07.08.1963;1963;5.5
20;07.08.1963;1963;5.3
25;07.08.1963;1963;5.1
30;07.08.1963;1963;4.8
0;03.09.1963;1963;19.2
2.5;03.09.1963;1963;17.5
5;03.09.1963;1963;17.2
7.5;03.09.1963;1963;14.8
10;03.09.1963;1963;8.5
12.5;03.09.1963;1963;6.7
15;03.09.1963;1963;6.1
17.5;03.09.1963;1963;5.9
20;03.09.1963;1963;5.6
25;03.09.1963;1963;5
30;03.09.1963;1963;4.7
0;16.10.1963;1963;13.9
2.5;16.10.1963;1963;13.6
5;16.10.1963;1963;13.5
7.5;16.10.1963;1963;13.4
10;16.10.1963;1963;9.6
12.5;16.10.1963;1963;7.1
15;16.10.1963;1963;6.3
17.5;16.10.1963;1963;5.6
20;16.10.1963;1963;5.4
25;16.10.1963;1963;5
30;16.10.1963;1963;4.9
0;14.11.1963;1963;10.3
2.5;14.11.1963;1963;10.3
5;14.11.1963;1963;10.3
7.5;14.11.1963;1963;10.3
10;14.11.1963;1963;10
12.5;14.11.1963;1963;7.4
15;14.11.1963;1963;6.3
17.5;14.11.1963;1963;5.8
20;14.11.1963;1963;5.7
25;14.11.1963;1963;5.3
30;14.11.1963;1963;5
0;05.12.1963;1963;6.8
2.5;05.12.1963;1963;7
5;05.12.1963;1963;7.3
7.5;05.12.1963;1963;7.4
10;05.12.1963;1963;7.5
12.5;05.12.1963;1963;7.5
15;05.12.1963;1963;7.5
17.5;05.12.1963;1963;6.3
20;05.12.1963;1963;5.7
25;05.12.1963;1963;5.3
30;05.12.1963;1963;4.9
0;15.01.1964;1964;2.2
2.5;15.01.1964;1964;2.2
5;15.01.1964;1964;2.3
7.5;15.01.1964;1964;2.5
10;15.01.1964;1964;2.7
12.5;15.01.1964;1964;3.2
15;15.01.1964;1964;3.5
17.5;15.01.1964;1964;3.5
20;15.01.1964;1964;3.7
25;15.01.1964;1964;3.8
30;15.01.1964;1964;4.1
0;07.02.1964;1964;1.7
2.5;07.02.1964;1964;1.9
5;07.02.1964;1964;2
7.5;07.02.1964;1964;2.1
10;07.02.1964;1964;2.4
12.5;07.02.1964;1964;2.7
15;07.02.1964;1964;3.1
17.5;07.02.1964;1964;3.3
20;07.02.1964;1964;3.4
25;07.02.1964;1964;3.6
30;07.02.1964;1964;3.7
0;25.03.1964;1964;4.2
2.5;25.03.1964;1964;4.2
5;25.03.1964;1964;4.2
7.5;25.03.1964;1964;3.8
10;25.03.1964;1964;3.7
12.5;25.03.1964;1964;3.7
15;25.03.1964;1964;3.7
17.5;25.03.1964;1964;3.7
20;25.03.1964;1964;3.7
25;25.03.1964;1964;3.7
30;25.03.1964;1964;3.7
0;24.04.1964;1964;9.5
2.5;24.04.1964;1964;9.5
5;24.04.1964;1964;9.5
7.5;24.04.1964;1964;7.9
10;24.04.1964;1964;6.6
12.5;24.04.1964;1964;6.3
15;24.04.1964;1964;5.6
17.5;24.04.1964;1964;5.2
20;24.04.1964;1964;5
25;24.04.1964;1964;4.9
30;24.04.1964;1964;4.9
0;21.05.1964;1964;16.5
2.5;21.05.1964;1964;16.3
5;21.05.1964;1964;12.7
7.5;21.05.1964;1964;9.6
10;21.05.1964;1964;7.6
12.5;21.05.1964;1964;7
15;21.05.1964;1964;6.7
17.5;21.05.1964;1964;6.3
20;21.05.1964;1964;6.1
25;21.05.1964;1964;5.3
30;21.05.1964;1964;5.2
0;19.06.1964;1964;21
2.5;19.06.1964;1964;20.7
5;19.06.1964;1964;17.1
7.5;19.06.1964;1964;9.5
10;19.06.1964;1964;7.5
12.5;19.06.1964;1964;6.4
15;19.06.1964;1964;6.2
17.5;19.06.1964;1964;6
20;19.06.1964;1964;5.6
25;19.06.1964;1964;5.3
30;19.06.1964;1964;5.1
0;16.07.1964;1964;26.9
2.5;16.07.1964;1964;21.1
5;16.07.1964;1964;18.5
7.5;16.07.1964;1964;12.7
10;16.07.1964;1964;8.4
12.5;16.07.1964;1964;7.5
15;16.07.1964;1964;6.9
17.5;16.07.1964;1964;6.8
20;16.07.1964;1964;6
25;16.07.1964;1964;5.4
30;16.07.1964;1964;5.2
0;27.08.1964;1964;24.2
2.5;27.08.1964;1964;19.6
5;27.08.1964;1964;19.2
7.5;27.08.1964;1964;13.7
10;27.08.1964;1964;9.3
12.5;27.08.1964;1964;6.9
15;27.08.1964;1964;6.7
17.5;27.08.1964;1964;6.3
20;27.08.1964;1964;5.7
25;27.08.1964;1964;5.5
30;27.08.1964;1964;5.2
0;16.09.1964;1964;20.9
2.5;16.09.1964;1964;19.9
5;16.09.1964;1964;17.8
7.5;16.09.1964;1964;14.2
10;16.09.1964;1964;8.5
12.5;16.09.1964;1964;7.1
15;16.09.1964;1964;6.8
17.5;16.09.1964;1964;6.6
20;16.09.1964;1964;5.9
25;16.09.1964;1964;5.6
30;16.09.1964;1964;5.4
0;28.10.1964;1964;10.4
2.5;28.10.1964;1964;10.4
5;28.10.1964;1964;10.3
7.5;28.10.1964;1964;10.3
10;28.10.1964;1964;10.2
12.5;28.10.1964;1964;7.8
15;28.10.1964;1964;7.1
17.5;28.10.1964;1964;6.4
20;28.10.1964;1964;5.8
25;28.10.1964;1964;5.6
30;28.10.1964;1964;5.4
0;24.11.1964;1964;7.9
2.5;24.11.1964;1964;8
5;24.11.1964;1964;8
7.5;24.11.1964;1964;7.9
10;24.11.1964;1964;7.9
12.5;24.11.1964;1964;7.9
15;24.11.1964;1964;7.7
17.5;24.11.1964;1964;7.4
20;24.11.1964;1964;6.4
25;24.11.1964;1964;5.7
30;24.11.1964;1964;5.2
0;28.12.1964;1964;4.2
2.5;28.12.1964;1964;4.2
5;28.12.1964;1964;4.2
7.5;28.12.1964;1964;4.2
10;28.12.1964;1964;4.2
12.5;28.12.1964;1964;4.2
15;28.12.1964;1964;4.2
17.5;28.12.1964;1964;4.2
20;28.12.1964;1964;4.2
25;28.12.1964;1964;4.3
30;28.12.1964;1964;5.2
0;20.01.1965;1965;2.9
2.5;20.01.1965;1965;3
5;20.01.1965;1965;3.1
7.5;20.01.1965;1965;3.1
10;20.01.1965;1965;3.1
12.5;20.01.1965;1965;3.1
15;20.01.1965;1965;3.1
17.5;20.01.1965;1965;3.1
20;20.01.1965;1965;3.1
25;20.01.1965;1965;3.2
30;20.01.1965;1965;3.2
0;17.02.1965;1965;2.4
2.5;17.02.1965;1965;2.4
5;17.02.1965;1965;2.4
7.5;17.02.1965;1965;2.45
10;17.02.1965;1965;2.5
12.5;17.02.1965;1965;2.5
15;17.02.1965;1965;2.5
17.5;17.02.1965;1965;2.5
20;17.02.1965;1965;2.5
25;17.02.1965;1965;3.1
30;17.02.1965;1965;3.2
0;25.03.1965;1965;3.7
2.5;25.03.1965;1965;3.7
5;25.03.1965;1965;3.7
7.5;25.03.1965;1965;3.7
10;25.03.1965;1965;3.7
12.5;25.03.1965;1965;3.65
15;25.03.1965;1965;3.6
17.5;25.03.1965;1965;3.55
20;25.03.1965;1965;3.5
25;25.03.1965;1965;3.5
30;25.03.1965;1965;3.4
0;22.04.1965;1965;6.4
2.5;22.04.1965;1965;6.5
5;22.04.1965;1965;6.3
7.5;22.04.1965;1965;6.3
10;22.04.1965;1965;6.3
12.5;22.04.1965;1965;6.2
