Date;1;10;11;12;13;14;15;16;17;18;19;2;20;21;22;3;4;5;6;7;8;9
2006-10-26;15;3;0;1;0;6;1;0;0;0;0;4;0;0;0;0;4;1;0;21;0;0
2006-11-16;24;3;3;1;6;6;0;0;0;1;0;5;0;0;0;0;13;2;2;4;0;2
2006-12-18;20;2;0;1;3;3;0;0;0;0;0;5;0;0;0;0;4;0;2;1;0;0
2007-01-22;29;2;1;1;4;3;2;0;0;0;0;10;0;0;0;1;8;7;0;7;1;0
2007-03-27;15;3;3;1;3;14;0;0;0;0;0;0;0;0;0;0;3;0;2;4;0;0
2007-04-11;28;9;6;0;3;14;3;0;0;0;0;1;0;0;0;0;3;3;3;4;0;0
2007-04-23;11;2;4;1;18;3;0;0;0;1;0;11;0;0;1;0;3;0;9;1;0;0
2007-05-09;24;4;4;0;11;1;0;0;0;0;0;6;0;0;0;2;4;17;0;0;0;0
2007-05-22;15;1;2;0;19;5;0;1;0;1;0;5;0;0;0;0;15;6;0;2;0;0
2007-06-04;20;3;0;0;30;2;0;0;0;2;0;4;0;0;0;0;0;6;0;0;0;0
2007-06-18;30;1;0;0;4;0;0;1;0;0;0;7;0;0;0;0;5;2;1;0;0;1
2007-07-03;59;2;2;2;0;0;0;3;0;0;0;8;0;0;0;1;5;11;9;0;4;0
2007-07-09;56;1;2;2;1;0;0;0;0;0;0;8;0;0;0;0;9;3;2;0;3;1
2007-07-16;25;1;2;0;0;1;0;0;0;1;0;2;0;0;0;3;3;2;5;2;1;0
2007-07-23;39;4;1;1;0;1;5;0;0;0;0;2;0;0;0;1;4;0;2;2;2;0
2007-08-02;43;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;7;2;5;1;3;1
2007-08-13;27;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;17;2;1;1;1;0
2007-08-23;17;2;5;2;0;0;0;0;0;0;0;2;0;0;0;2;23;1;0;0;0;1
2007-08-30;19;5;2;5;1;0;0;0;0;0;0;2;0;0;0;1;8;1;1;0;0;0
2007-09-05;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2007-09-11;7;1;1;1;1;0;3;0;0;0;0;1;0;0;0;0;3;0;0;1;0;4
2007-09-25;13;9;2;2;1;6;4;0;1;0;0;0;0;1;0;0;3;0;2;11;3;1
2007-12-18;35;0;0;0;0;0;13;0;1;0;0;0;0;0;0;0;4;1;1;8;4;0
2008-03-27;24;2;0;1;0;6;1;0;0;0;0;0;0;0;0;0;2;0;0;3;1;0
2008-04-24;27;7;3;4;0;13;0;0;0;0;0;0;0;0;0;0;4;0;4;2;4;1
2008-06-19;33;8;0;1;1;2;3;0;0;0;0;2;0;0;0;0;4;1;9;3;5;0
2008-09-09;18;3;1;1;0;2;2;0;0;0;0;0;0;0;0;0;6;0;0;2;0;0
2008-10-08;32;8;0;2;0;1;1;0;0;0;0;1;0;0;0;0;2;2;5;3;0;0
2008-12-10;25;2;0;4;0;0;1;0;0;0;0;1;0;0;0;0;6;0;1;3;0;0
2009-03-02;16;4;0;2;0;3;0;0;0;0;0;1;0;0;0;0;6;0;3;3;0;1
2009-06-03;24;3;1;8;0;5;1;0;0;0;0;0;0;0;1;0;4;0;5;3;2;2
2009-09-08;18;22;1;6;0;2;2;0;1;0;0;0;0;0;0;0;0;2;1;6;0;0
2009-12-10;18;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
2010-03-10;10;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2010-06-15;18;28;0;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;2;12;1;0
2010-08-10;31;23;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;4;1
2010-09-07;37;6;0;7;0;8;1;0;0;0;0;0;0;0;0;0;0;0;5;2;1;0
2010-12-07;26;11;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;4;3;0;1;0
2011-03-07;23;17;0;13;0;3;2;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0
2011-06-16;34;8;0;5;0;12;2;0;1;0;0;0;0;0;0;0;0;0;9;4;0;0
2011-09-13;53;3;0;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0
2011-12-08;35;22;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
